555.78357,94691,
555.85314,94433,
555.92271,94432,
555.99228,95322,
556.06185,94471,
556.13141,95804,
556.20098,94467,
556.27055,94449,
556.34011,94996,
556.40967,94363,
556.47924,95477,
556.5488,95670,
556.61836,94505,
556.68792,94791,
556.75748,94836,
556.82704,94266,
556.8966,95191,
556.96615,94969,
557.03571,94653,
557.10527,94197,
557.17482,94942,
557.24438,94975,
557.31393,94688,
557.38348,94333,
557.45303,94603,
557.52258,95466,
557.59213,94691,
557.66168,94541,
557.73123,95229,
557.80078,94966,
557.87032,94124,
557.93987,95516,
558.00941,95474,
558.07896,94753,
558.1485,94656,
558.21804,94692,
558.28759,94959,
558.35713,94562,
558.42667,95284,
558.4962,94644,
558.56574,95309,
558.63528,95274,
558.70482,94907,
558.77435,94563,
558.84389,96125,
558.91342,94977,
558.98295,94624,
559.05249,94282,
559.12202,94978,
559.19155,94869,
559.26108,94085,
559.33061,95135,
559.40014,95223,
559.46966,94782,
559.53919,94748,
559.60872,96241,
559.67824,94938,
559.74776,96434,
559.81729,95089,
559.88681,94620,
559.95633,94412,
560.02585,95129,
560.09537,94470,
560.16489,95025,
560.23441,94189,
560.30393,95441,
560.37344,94316,
560.44296,95369,
560.51247,94832,
560.58199,94656,
560.6515,94560,
560.72101,94411,
560.79052,94429,
560.86003,94875,
560.92954,95302,
560.99905,95024,
561.06856,94780,
561.13807,94962,
561.20757,95024,
561.27708,96040,
561.34658,95103,
561.41609,94426,
561.48559,94578,
561.55509,94495,
561.62459,95237,
561.69409,94519,
561.76359,95323,
561.83309,94396,
561.90259,94502,
561.97209,94559,
562.04158,95232,
562.11108,94149,
562.18057,94684,
562.25007,95028,
562.31956,95659,
562.38905,95656,
562.45854,95388,
562.52803,95024,
562.59752,93716,
562.66701,94816,
562.7365,94464,
562.80598,95107,
562.87547,94656,
562.94495,94963,
563.01444,94510,
563.08392,93949,
563.1534,94658,
563.22289,94975,
563.29237,95485,
563.36185,93614,
563.43132,95644,
563.5008,94297,
563.57028,94547,
563.63976,95123,
563.70923,95290,
563.77871,94699,
563.84818,93520,
563.91765,95055,
563.98712,94191,
564.0566,95233,
564.12607,94480,
564.19554,94769,
564.265,101270,
564.33447,95021,
564.40394,95119,
564.4734,95600,
564.54287,95238,
564.61233,95718,
564.6818,94844,
564.75126,94404,
564.82072,95225,
564.89018,94400,
564.95964,95078,
565.0291,93921,
565.09856,94811,
565.16802,94865,
565.23747,94644,
565.30693,94940,
565.37638,94447,
565.44584,95082,
565.51529,94720,
565.58474,95124,
565.65419,94883,
565.72364,94387,
565.79309,93950,
565.86254,95095,
565.93199,95255,
566.00143,94437,
566.07088,95735,
566.14032,94373,
566.20977,95201,
566.27921,94140,
566.34865,94393,
566.4181,94743,
566.48754,94529,
566.55698,94649,
566.62641,95218,
566.69585,94241,
566.76529,94714,
566.83473,93892,
566.90416,94389,
566.9736,94375,
567.04303,93898,
567.11246,94619,
567.18189,94668,
567.25132,94433,
567.32075,96875,
567.39018,95370,
567.45961,94447,
567.52904,94127,
567.59846,96614,
567.66789,94328,
567.73731,93987,
567.80674,94906,
567.87616,94130,
567.94558,94708,
568.015,95941,
568.08442,94782,
568.15384,95012,
568.22326,94392,
568.29268,94334,
568.3621,95055,
568.43151,94614,
568.50093,94621,
568.57034,94808,
568.63975,94816,
568.70916,94617,
568.77858,95332,
568.84799,94622,
568.9174,94188,
568.9868,96729,
569.05621,94134,
569.12562,94692,
569.19502,94594,
569.26443,94469,
569.33383,94573,
569.40324,94309,
569.47264,94618,
569.54204,94333,
569.61144,94510,
569.68084,94933,
569.75024,96150,
569.81964,94617,
569.88903,94364,
569.95843,94529,
570.02782,94396,
570.09722,95394,
570.16661,94614,
570.236,94857,
570.30539,94894,
570.37478,95934,
570.44417,95310,
570.51356,94196,
570.58295,94737,
570.65234,94504,
570.72172,95020,
570.79111,95148,
570.86049,94088,
570.92988,95325,
570.99926,95458,
571.06864,94504,
571.13802,94389,
571.2074,94437,
571.27678,94303,
571.34616,95269,
571.41553,94601,
571.48491,94964,
571.55428,94602,
571.62366,94707,
571.69303,94048,
571.7624,95542,
571.83177,94726,
571.90114,94931,
571.97051,95037,
572.03988,94094,
572.10925,94332,
572.17862,94732,
572.24798,94642,
572.31735,94845,
572.38671,96633,
572.45607,94359,
572.52544,95416,
572.5948,94493,
572.66416,94340,
572.73352,94637,
572.80288,95409,
572.87223,94547,
572.94159,94213,
573.01094,94846,
573.0803,94090,
573.14965,94091,
573.21901,94498,
573.28836,94705,
573.35771,96962,
573.42706,94407,
573.49641,94791,
573.56576,95298,
573.6351,100837,
573.70445,94797,
573.7738,94839,
573.84314,94529,
573.91248,94600,
573.98183,94347,
574.05117,96583,
574.12051,95738,
574.18985,94300,
574.25919,94601,
574.32853,95435,
574.39786,94225,
574.4672,94187,
574.53653,94867,
574.60587,94803,
574.6752,94038,
574.74454,94705,
574.81387,94506,
574.8832,95484,
574.95253,95007,
575.02186,95090,
575.09118,94654,
575.16051,94640,
575.22984,94121,
575.29916,94199,
575.36848,94717,
575.43781,94167,
575.50713,94081,
575.57645,94431,
575.64577,94631,
575.71509,95162,
575.78441,93985,
575.85373,94666,
575.92304,94528,
575.99236,94621,
576.06167,95017,
576.13099,95443,
576.2003,94530,
576.26961,94516,
576.33892,94498,
576.40823,93923,
576.47754,94151,
576.54685,94339,
576.61616,94369,
576.68546,94692,
